short,long,vol_target,atr_win,k,sl,tp,cooldown,sharpe,cagr_pct,max_dd_pct,trades,exposure_pct,avg_pos_size
5,150,0.15,21,0.5,1ATR,2ATR,0,-11.91,-100,94.96,1980,38.83,0.164
20,100,0.2,14,1,1ATR,0,0,-11.91,-100,51.66,458,45.49,0.371
20,150,0.1,14,0.5,1ATR,0,0,-11.91,-100,46.12,404,44.77,0.123
10,50,0.1,14,1,2ATR,3ATR,0,-11.92,-100,82.8,1158,44.41,0.227
10,50,0.2,14,0.5,2ATR,3ATR,0,-11.92,-100,82.8,1158,44.41,0.227
10,150,0.15,21,1,2ATR,2ATR,0,-11.92,-100,88.66,1430,40.77,0.294
10,50,0.1,21,1,2ATR,0,5,-11.93,-100,46.29,398,45.19,0.236
10,50,0.2,21,0.5,2ATR,0,5,-11.93,-100,46.29,398,45.19,0.236
20,150,0.1,14,0.5,2ATR,0,5,-11.93,-100,30.66,236,43.46,0.117
5,150,0.1,14,1,1ATR,2ATR,0,-11.94,-100,94.88,1966,38.9,0.207
5,150,0.2,14,0.5,1ATR,2ATR,0,-11.94,-100,94.88,1966,38.9,0.207
20,100,0.2,14,1,1ATR,2ATR,0,-11.94,-100,95.22,2002,39,0.325
20,50,0.1,14,0.5,2ATR,2ATR,0,-11.95,-100,89.35,1484,43.23,0.12
20,150,0.1,21,1,2ATR,2ATR,0,-11.95,-100,88.11,1404,40.64,0.219
20,150,0.2,21,0.5,2ATR,2ATR,0,-11.95,-100,88.11,1404,40.64,0.219
20,100,0.15,21,1,2ATR,2ATR,5,-11.97,-100,76.38,944,29.67,0.214
10,150,0.15,14,0.5,1ATR,3ATR,0,-11.98,-100,89.83,1512,40.33,0.162
20,50,0.15,21,1,1ATR,0,0,-11.98,-100,57.17,542,47.18,0.333
10,50,0.1,21,0.5,1ATR,0,0,-11.99,-100,60.36,608,46.73,0.129
10,100,0.1,14,0.5,1ATR,0,0,-11.99,-100,50.76,464,46.16,0.123
20,50,0.15,21,1,2ATR,0,5,-11.99,-100,41.77,338,45.47,0.319
10,100,0.2,21,1,1ATR,0,0,-12,-100,52.25,466,46.15,0.376
20,50,0.1,21,0.5,1ATR,0,0,-12.01,-100,56.23,542,47.18,0.13
5,100,0.15,21,0.5,1ATR,3ATR,0,-12.02,-100,90.77,1576,42.01,0.171
10,100,0.2,21,1,2ATR,2ATR,0,-12.02,-100,88.58,1420,42.18,0.353
20,100,0.2,14,1,2ATR,2ATR,0,-12.02,-100,88.54,1418,41.54,0.343
20,100,0.15,14,0.5,2ATR,0,0,-12.03,-100,41.27,342,46.07,0.185
20,50,0.15,14,1,2ATR,0,0,-12.04,-100,46.84,398,47.83,0.334
20,50,0.2,21,1,1ATR,0,0,-12.04,-100,57.51,542,47.18,0.394
20,100,0.1,14,0.5,1ATR,0,5,-12.04,-100,42.98,366,41.97,0.115
10,150,0.2,14,1,2ATR,0,5,-12.05,-100,35.2,264,43.72,0.351
20,50,0.1,21,1,1ATR,0,0,-12.05,-100,56.75,542,47.18,0.247
20,50,0.2,21,0.5,1ATR,0,0,-12.05,-100,56.75,542,47.18,0.247
10,100,0.2,14,1,1ATR,2ATR,0,-12.06,-100,95.3,2012,39.63,0.33
10,50,0.1,14,1,2ATR,0,5,-12.07,-100,46.46,400,45.15,0.236
10,50,0.2,14,0.5,2ATR,0,5,-12.07,-100,46.46,400,45.15,0.236
10,150,0.2,21,1,2ATR,0,5,-12.08,-100,34.83,260,43.75,0.352
20,50,0.15,14,1,2ATR,0,5,-12.08,-100,42.13,342,45.42,0.317
20,100,0.2,21,1,1ATR,0,5,-12.08,-100,43.59,356,42.15,0.341
10,150,0.1,21,0.5,2ATR,0,0,-12.09,-100,37.96,310,45.51,0.122
20,150,0.15,21,0.5,2ATR,2ATR,0,-12.09,-100,88.05,1404,40.64,0.171
10,50,0.2,21,1,2ATR,3ATR,0,-12.1,-100,82.71,1142,44.52,0.37
20,50,0.15,14,0.5,2ATR,3ATR,0,-12.11,-100,82.3,1142,44.64,0.177
10,50,0.15,21,1,1ATR,0,5,-12.12,-100,55.45,516,42.32,0.302
20,150,0.1,21,0.5,2ATR,2ATR,0,-12.12,-100,87.98,1404,40.64,0.115
20,50,0.15,21,0.5,1ATR,0,0,-12.15,-100,56.51,542,47.18,0.193
20,100,0.2,14,1,1ATR,0,5,-12.15,-100,44.41,366,41.97,0.334
20,50,0.1,14,1,2ATR,3ATR,0,-12.18,-100,82.39,1142,44.64,0.228
20,50,0.2,14,0.5,2ATR,3ATR,0,-12.18,-100,82.39,1142,44.64,0.228
10,100,0.15,21,0.5,1ATR,0,5,-12.2,-100,45.79,396,42.48,0.174
20,100,0.1,21,0.5,1ATR,0,5,-12.2,-100,42.11,356,42.15,0.116
20,50,0.1,14,1,2ATR,0,0,-12.21,-100,46.33,398,47.83,0.248
20,50,0.2,14,0.5,2ATR,0,0,-12.21,-100,46.33,398,47.83,0.248
20,50,0.1,14,0.5,2ATR,0,0,-12.23,-100,45.69,398,47.83,0.131
20,100,0.2,21,1,2ATR,2ATR,0,-12.25,-100,89.35,1466,41.34,0.347
10,150,0.15,14,1,2ATR,0,5,-12.29,-100,34.8,264,43.72,0.296
10,50,0.1,14,0.5,1ATR,3ATR,5,-12.31,-100,79.65,1054,30.32,0.085
10,50,0.15,21,0.5,1ATR,3ATR,5,-12.31,-100,79.93,1060,30.13,0.123
10,100,0.1,21,0.5,1ATR,0,5,-12.31,-100,45.47,396,42.48,0.117
10,100,0.1,21,1,1ATR,0,5,-12.31,-100,46.08,396,42.48,0.222
10,100,0.2,21,0.5,1ATR,0,5,-12.31,-100,46.08,396,42.48,0.222
10,150,0.15,14,0.5,2ATR,0,0,-12.31,-100,38.12,308,45.51,0.176
20,50,0.15,14,0.5,2ATR,2ATR,0,-12.33,-100,89.41,1484,43.23,0.177
20,100,0.2,14,1,2ATR,3ATR,0,-12.33,-100,82.26,1126,42.76,0.349
20,100,0.15,21,1,1ATR,2ATR,0,-12.34,-100,95.24,2008,38.98,0.282
20,100,0.15,21,1,2ATR,0,0,-12.34,-100,41.98,340,46.08,0.318
20,100,0.15,21,1,2ATR,3ATR,5,-12.35,-100,70.02,784,33.15,0.235
20,50,0.1,14,1,2ATR,2ATR,0,-12.36,-100,89.47,1484,43.23,0.226
20,50,0.2,14,0.5,2ATR,2ATR,0,-12.36,-100,89.47,1484,43.23,0.226
20,100,0.15,14,1,2ATR,0,0,-12.36,-100,42.15,342,46.07,0.316
10,50,0.1,14,0.5,2ATR,3ATR,0,-12.38,-100,82.62,1158,44.41,0.118
20,50,0.1,21,1,2ATR,0,5,-12.39,-100,41.26,338,45.47,0.236
20,50,0.2,21,0.5,2ATR,0,5,-12.39,-100,41.26,338,45.47,0.236
5,150,0.1,14,0.5,1ATR,2ATR,0,-12.4,-100,94.83,1966,38.9,0.109
20,100,0.15,21,1,2ATR,3ATR,0,-12.4,-100,81.6,1106,42.85,0.301
10,50,0.1,14,1,2ATR,2ATR,0,-12.41,-100,89.72,1500,42.98,0.224
10,50,0.2,14,0.5,2ATR,2ATR,0,-12.41,-100,89.72,1500,42.98,0.224
10,150,0.1,21,1,2ATR,0,5,-12.41,-100,33.86,260,43.75,0.222
10,150,0.2,21,0.5,2ATR,0,5,-12.41,-100,33.86,260,43.75,0.222
20,50,0.1,14,1,2ATR,0,5,-12.41,-100,41.61,342,45.42,0.235
20,50,0.2,14,0.5,2ATR,0,5,-12.41,-100,41.61,342,45.42,0.235
10,150,0.1,14,1,2ATR,2ATR,0,-12.43,-100,87.75,1384,40.96,0.214
10,150,0.2,14,0.5,2ATR,2ATR,0,-12.43,-100,87.75,1384,40.96,0.214
20,100,0.2,21,1,2ATR,0,5,-12.43,-100,36.84,280,44.03,0.353
10,50,0.1,21,1,1ATR,0,5,-12.46,-100,55.03,516,42.32,0.224
10,50,0.2,21,0.5,1ATR,0,5,-12.46,-100,55.03,516,42.32,0.224
20,100,0.15,21,0.5,2ATR,2ATR,5,-12.46,-100,76.11,944,29.67,0.123
20,150,0.1,14,1,1ATR,3ATR,0,-12.46,-100,90.07,1524,40.08,0.209
20,150,0.2,14,0.5,1ATR,3ATR,0,-12.46,-100,90.07,1524,40.08,0.209
5,150,0.15,14,0.5,1ATR,2ATR,0,-12.47,-100,94.86,1966,38.9,0.161
20,150,0.15,14,1,1ATR,2ATR,0,-12.47,-100,94.82,1952,38.32,0.275
10,100,0.15,21,1,1ATR,0,5,-12.48,-100,46.59,396,42.48,0.297
20,50,0.15,14,0.5,2ATR,0,0,-12.48,-100,46.05,398,47.83,0.193
20,100,0.1,21,0.5,2ATR,3ATR,0,-12.48,-100,81.22,1106,42.85,0.116
10,50,0.15,14,0.5,2ATR,3ATR,0,-12.49,-100,82.73,1158,44.41,0.176
20,150,0.1,14,1,2ATR,2ATR,0,-12.49,-100,87.34,1362,40.83,0.215
20,150,0.2,14,0.5,2ATR,2ATR,0,-12.49,-100,87.34,1362,40.83,0.215
10,150,0.15,14,0.5,2ATR,2ATR,0,-12.5,-100,87.69,1384,40.96,0.166
10,100,0.15,14,1,2ATR,2ATR,0,-12.52,-100,88.19,1402,42.29,0.295
10,150,0.1,14,0.5,2ATR,2ATR,0,-12.52,-100,87.62,1384,40.96,0.112
20,50,0.1,21,1,2ATR,3ATR,5,-12.52,-100,71.23,816,35.13,0.183
20,50,0.15,14,1,2ATR,3ATR,5,-12.52,-100,71.14,808,35.26,0.248
20,50,0.15,21,0.5,2ATR,0,5,-12.52,-100,40.94,338,45.47,0.184
20,50,0.2,21,0.5,2ATR,3ATR,5,-12.52,-100,71.23,816,35.13,0.183
20,100,0.2,14,1,2ATR,0,0,-12.53,-100,42.6,342,46.07,0.375
10,150,0.1,14,0.5,2ATR,3ATR,0,-12.54,-100,80.81,1092,42.18,0.112
20,50,0.1,21,0.5,2ATR,0,5,-12.55,-100,40.57,338,45.47,0.124
20,100,0.1,21,0.5,2ATR,2ATR,5,-12.55,-100,76,944,29.67,0.085
20,50,0.15,21,0.5,2ATR,3ATR,5,-12.56,-100,71.09,816,35.13,0.142
20,50,0.1,21,0.5,2ATR,3ATR,5,-12.57,-100,70.94,816,35.13,0.097
20,100,0.15,14,1,2ATR,3ATR,5,-12.58,-100,69.12,764,33.49,0.234
10,50,0.1,21,0.5,1ATR,3ATR,5,-12.6,-100,79.84,1060,30.13,0.084
20,100,0.1,21,1,1ATR,0,5,-12.6,-100,42.75,356,42.15,0.215
20,100,0.2,21,0.5,1ATR,0,5,-12.6,-100,42.75,356,42.15,0.215
10,150,0.1,14,1,2ATR,3ATR,0,-12.61,-100,81.02,1092,42.18,0.215
10,150,0.2,14,0.5,2ATR,3ATR,0,-12.61,-100,81.02,1092,42.18,0.215
20,100,0.1,21,1,2ATR,2ATR,5,-12.63,-100,76.23,944,29.67,0.158
20,100,0.2,21,0.5,2ATR,2ATR,5,-12.63,-100,76.23,944,29.67,0.158
20,100,0.2,21,1,1ATR,3ATR,0,-12.63,-100,90.89,1570,40.8,0.34
10,50,0.15,21,0.5,2ATR,0,5,-12.64,-100,46.04,398,45.19,0.182
10,100,0.2,21,1,1ATR,0,5,-12.65,-100,47,396,42.48,0.349
20,100,0.15,21,0.5,1ATR,0,5,-12.66,-100,42.46,356,42.15,0.169
10,50,0.15,14,1,1ATR,0,5,-12.67,-100,55.62,518,42.32,0.299
20,100,0.2,21,1,2ATR,0,0,-12.68,-100,42.47,340,46.08,0.377
10,150,0.15,14,0.5,2ATR,3ATR,0,-12.71,-100,80.92,1092,42.18,0.167
20,150,0.15,14,0.5,1ATR,3ATR,0,-12.71,-100,90.02,1524,40.08,0.162
10,100,0.15,14,1,2ATR,2ATR,5,-12.73,-100,76.85,956,30.77,0.218
20,50,0.1,14,0.5,2ATR,0,5,-12.73,-100,40.95,342,45.42,0.125
10,150,0.1,14,0.5,2ATR,0,0,-12.76,-100,37.8,308,45.51,0.119
20,100,0.15,14,0.5,1ATR,0,5,-12.76,-100,43.32,366,41.97,0.165
10,50,0.2,21,1,1ATR,3ATR,0,-12.77,-100,91.84,1642,42.31,0.354
20,150,0.1,14,0.5,1ATR,3ATR,0,-12.77,-100,89.97,1524,40.08,0.109
20,100,0.2,14,1,1ATR,3ATR,0,-12.78,-100,91.08,1584,40.73,0.336
20,100,0.15,21,1,1ATR,0,5,-12.79,-100,43.29,356,42.15,0.287
10,50,0.15,14,0.5,2ATR,2ATR,0,-12.82,-100,89.67,1500,42.98,0.174
10,100,0.2,21,1,1ATR,3ATR,0,-12.82,-100,90.76,1560,41.54,0.347
20,150,0.15,14,0.5,2ATR,2ATR,0,-12.82,-100,87.28,1362,40.83,0.168
20,50,0.15,14,0.5,2ATR,0,5,-12.83,-100,41.33,342,45.42,0.184
10,100,0.15,14,0.5,2ATR,2ATR,5,-12.84,-100,76.55,956,30.77,0.125
10,50,0.15,21,0.5,1ATR,0,5,-12.86,-100,54.8,516,42.32,0.172
10,150,0.1,21,1,1ATR,2ATR,0,-12.86,-100,95.09,1992,38.34,0.208
10,150,0.2,21,0.5,1ATR,2ATR,0,-12.86,-100,95.09,1992,38.34,0.208
5,100,0.1,14,1,1ATR,3ATR,0,-12.87,-100,90.75,1570,42.04,0.217
5,100,0.2,14,0.5,1ATR,3ATR,0,-12.87,-100,90.75,1570,42.04,0.217
10,50,0.1,14,0.5,2ATR,2ATR,0,-12.87,-100,89.61,1500,42.98,0.118
10,100,0.1,14,0.5,2ATR,2ATR,5,-12.87,-100,76.43,956,30.77,0.086
10,50,0.1,21,0.5,2ATR,0,5,-12.88,-100,45.71,398,45.19,0.123
20,100,0.1,21,0.5,2ATR,3ATR,5,-12.88,-100,69.5,784,33.15,0.092
10,150,0.15,21,0.5,2ATR,0,5,-12.89,-100,33.56,260,43.75,0.172
10,100,0.15,14,0.5,1ATR,0,5,-12.91,-100,46.63,406,42.25,0.17
20,100,0.15,21,0.5,2ATR,3ATR,5,-12.91,-100,69.66,784,33.15,0.135
10,100,0.2,14,1,1ATR,0,5,-12.92,-100,47.83,406,42.25,0.347
20,100,0.15,21,0.5,2ATR,3ATR,0,-12.92,-100,81.34,1106,42.85,0.171
10,50,0.15,14,0.5,2ATR,0,5,-12.93,-100,46.21,400,45.15,0.181
20,150,0.1,14,0.5,2ATR,2ATR,0,-12.93,-100,87.21,1362,40.83,0.113
5,100,0.1,14,0.5,1ATR,3ATR,0,-12.94,-100,90.64,1570,42.04,0.113
10,100,0.1,14,1,2ATR,2ATR,5,-12.94,-100,76.66,956,30.77,0.161
10,100,0.2,14,0.5,2ATR,2ATR,5,-12.94,-100,76.66,956,30.77,0.161
20,50,0.15,21,1,2ATR,0,0,-12.94,-100,47.46,404,47.81,0.336
10,50,0.1,14,1,1ATR,3ATR,0,-12.95,-100,91.62,1636,42.34,0.22
10,50,0.2,14,0.5,1ATR,3ATR,0,-12.95,-100,91.62,1636,42.34,0.22
20,50,0.15,21,1,2ATR,2ATR,0,-12.95,-100,90.01,1512,43.13,0.309
10,50,0.1,21,1,1ATR,2ATR,0,-12.97,-100,95.84,2102,40.35,0.217
10,50,0.2,21,0.5,1ATR,2ATR,0,-12.97,-100,95.84,2102,40.35,0.217
10,100,0.15,14,1,1ATR,3ATR,0,-13.02,-100,90.75,1564,41.52,0.291
20,50,0.2,21,1,2ATR,0,0,-13.04,-100,47.92,404,47.81,0.398
10,100,0.1,14,0.5,2ATR,2ATR,0,-13.06,-100,87.96,1402,42.29,0.114
10,50,0.1,14,1,1ATR,0,5,-13.07,-100,55.21,518,42.32,0.222
10,50,0.2,14,0.5,1ATR,0,5,-13.07,-100,55.21,518,42.32,0.222
10,100,0.1,14,0.5,1ATR,0,5,-13.07,-100,46.31,406,42.25,0.115
10,150,0.1,14,1,2ATR,0,5,-13.09,-100,34.31,264,43.72,0.218
10,150,0.2,14,0.5,2ATR,0,5,-13.09,-100,34.31,264,43.72,0.218
10,50,0.1,21,0.5,1ATR,0,5,-13.1,-100,54.52,516,42.32,0.116
10,50,0.15,21,1,2ATR,3ATR,0,-13.1,-100,82.62,1142,44.52,0.314
20,100,0.1,21,1,2ATR,3ATR,5,-13.1,-100,69.81,784,33.15,0.173
20,100,0.2,21,0.5,2ATR,3ATR,5,-13.1,-100,69.81,784,33.15,0.173
20,50,0.1,21,0.5,2ATR,0,0,-13.11,-100,46.22,404,47.81,0.131
10,150,0.15,21,0.5,2ATR,2ATR,0,-13.12,-100,88.52,1430,40.77,0.17
20,100,0.15,14,1,1ATR,2ATR,0,-13.13,-100,95.21,2002,39,0.278
10,150,0.1,21,0.5,2ATR,2ATR,0,-13.14,-100,88.45,1430,40.77,0.114
20,100,0.15,14,1,1ATR,0,5,-13.14,-100,44.15,366,41.97,0.28
20,100,0.1,14,1,1ATR,0,5,-13.15,-100,43.64,366,41.97,0.21
20,100,0.2,14,0.5,1ATR,0,5,-13.15,-100,43.64,366,41.97,0.21
10,100,0.2,21,1,2ATR,3ATR,5,-13.16,-100,71.26,806,33.93,0.281
10,150,0.1,21,1,2ATR,2ATR,0,-13.17,-100,88.59,1430,40.77,0.219
10,150,0.2,21,0.5,2ATR,2ATR,0,-13.17,-100,88.59,1430,40.77,0.219
20,50,0.2,21,1,1ATR,3ATR,0,-13.17,-100,91.48,1612,42.63,0.356
20,150,0.1,21,1,1ATR,3ATR,0,-13.17,-100,90.44,1548,39.98,0.212
20,150,0.2,21,0.5,1ATR,3ATR,0,-13.17,-100,90.44,1548,39.98,0.212
20,100,0.15,21,1,2ATR,0,5,-13.19,-100,36.48,280,44.03,0.292
20,50,0.1,21,1,2ATR,0,0,-13.2,-100,46.92,404,47.81,0.25
20,50,0.2,21,0.5,2ATR,0,0,-13.2,-100,46.92,404,47.81,0.25
10,100,0.15,14,0.5,2ATR,2ATR,0,-13.21,-100,88.03,1402,42.29,0.169
10,150,0.1,21,0.5,2ATR,0,5,-13.24,-100,33.18,260,43.75,0.116
20,50,0.15,21,0.5,2ATR,0,0,-13.25,-100,46.6,404,47.81,0.194
20,100,0.1,21,0.5,2ATR,0,5,-13.25,-100,35.17,280,44.03,0.116
20,100,0.1,21,1,2ATR,3ATR,0,-13.25,-100,81.45,1106,42.85,0.221
20,100,0.2,21,0.5,2ATR,3ATR,0,-13.25,-100,81.45,1106,42.85,0.221
10,100,0.1,21,1,1ATR,2ATR,0,-13.26,-100,95.24,2012,39.62,0.213
10,100,0.2,21,0.5,1ATR,2ATR,0,-13.26,-100,95.24,2012,39.62,0.213
10,150,0.1,21,0.5,1ATR,2ATR,0,-13.26,-100,95.03,1992,38.34,0.109
10,100,0.15,14,1,1ATR,2ATR,0,-13.27,-100,95.28,2012,39.63,0.282
10,150,0.15,21,0.5,1ATR,2ATR,0,-13.27,-100,95.06,1992,38.34,0.162
20,100,0.1,14,0.5,2ATR,3ATR,5,-13.27,-100,68.58,764,33.49,0.092
10,50,0.1,14,0.5,2ATR,0,5,-13.28,-100,45.88,400,45.15,0.122
10,100,0.2,14,1,2ATR,3ATR,5,-13.28,-100,69.94,776,34.49,0.282
10,100,0.1,14,1,2ATR,2ATR,0,-13.29,-100,88.1,1402,42.29,0.218
10,100,0.2,14,0.5,2ATR,2ATR,0,-13.29,-100,88.1,1402,42.29,0.218
5,100,0.15,14,0.5,1ATR,3ATR,0,-13.3,-100,90.7,1570,42.04,0.168
20,50,0.2,14,1,1ATR,2ATR,0,-13.3,-100,95.96,2110,40.55,0.339
10,100,0.15,21,1,2ATR,2ATR,0,-13.32,-100,88.54,1420,42.18,0.301
10,100,0.1,14,1,1ATR,0,5,-13.35,-100,46.96,406,42.25,0.216
10,100,0.2,14,0.5,1ATR,0,5,-13.35,-100,46.96,406,42.25,0.216
20,100,0.15,14,0.5,2ATR,3ATR,5,-13.36,-100,68.75,764,33.49,0.134
20,50,0.1,21,0.5,2ATR,2ATR,0,-13.38,-100,89.8,1512,43.13,0.121
5,100,0.1,14,1,1ATR,2ATR,0,-13.42,-100,95.25,2014,40.19,0.213
5,100,0.2,14,0.5,1ATR,2ATR,0,-13.42,-100,95.25,2014,40.19,0.213
10,100,0.1,21,0.5,1ATR,2ATR,0,-13.42,-100,95.18,2012,39.62,0.112
10,100,0.2,14,1,2ATR,3ATR,0,-13.45,-100,82.16,1120,43.48,0.357
20,150,0.1,21,1,1ATR,2ATR,0,-13.45,-100,94.91,1968,38.27,0.208
20,150,0.2,21,0.5,1ATR,2ATR,0,-13.45,-100,94.91,1968,38.27,0.208
10,50,0.1,14,1,1ATR,2ATR,0,-13.46,-100,95.73,2084,40.42,0.214
10,50,0.2,14,0.5,1ATR,2ATR,0,-13.46,-100,95.73,2084,40.42,0.214
10,50,0.15,14,0.5,1ATR,0,5,-13.47,-100,54.96,518,42.32,0.172
20,100,0.15,14,1,2ATR,2ATR,0,-13.47,-100,88.5,1418,41.54,0.292
10,100,0.15,14,1,1ATR,0,5,-13.48,-100,47.49,406,42.25,0.29
20,100,0.1,14,1,2ATR,3ATR,5,-13.48,-100,68.91,764,33.49,0.172
20,100,0.2,14,0.5,2ATR,3ATR,5,-13.48,-100,68.91,764,33.49,0.172
20,150,0.15,21,0.5,1ATR,3ATR,0,-13.48,-100,90.39,1548,39.98,0.165
20,50,0.1,14,1,2ATR,3ATR,5,-13.51,-100,70.93,808,35.26,0.182
20,50,0.2,14,0.5,2ATR,3ATR,5,-13.51,-100,70.93,808,35.26,0.182
10,100,0.15,21,0.5,1ATR,2ATR,0,-13.52,-100,95.21,2012,39.62,0.166
10,50,0.1,21,0.5,1ATR,2ATR,0,-13.53,-100,95.79,2102,40.35,0.115
20,100,0.15,21,1,2ATR,2ATR,0,-13.55,-100,89.31,1466,41.34,0.297
20,150,0.1,21,0.5,1ATR,3ATR,0,-13.55,-100,90.33,1548,39.98,0.111
20,100,0.1,21,1,2ATR,0,5,-13.59,-100,35.92,280,44.03,0.216
20,100,0.2,14,1,2ATR,0,5,-13.59,-100,37.42,284,43.85,0.348
20,100,0.2,21,0.5,2ATR,0,5,-13.59,-100,35.92,280,44.03,0.216
5,100,0.1,14,0.5,1ATR,2ATR,0,-13.6,-100,95.2,2014,40.19,0.113
10,50,0.1,14,0.5,1ATR,3ATR,0,-13.6,-100,91.53,1636,42.34,0.115
20,50,0.1,14,0.5,2ATR,3ATR,5,-13.65,-100,70.61,808,35.26,0.098
20,50,0.15,14,0.5,2ATR,3ATR,5,-13.65,-100,70.78,808,35.26,0.143
10,50,0.15,14,0.5,1ATR,3ATR,0,-13.67,-100,91.58,1636,42.34,0.171
20,100,0.15,21,1,1ATR,3ATR,0,-13.71,-100,90.85,1570,40.8,0.289
10,50,0.15,21,0.5,1ATR,2ATR,0,-13.72,-100,95.82,2102,40.35,0.169
20,50,0.15,21,0.5,2ATR,2ATR,0,-13.74,-100,89.87,1512,43.13,0.18
20,100,0.15,21,0.5,2ATR,0,5,-13.76,-100,35.58,280,44.03,0.169
10,150,0.1,14,1,1ATR,2ATR,0,-13.82,-100,95,1980,38.38,0.204
10,150,0.2,14,0.5,1ATR,2ATR,0,-13.82,-100,95,1980,38.38,0.204
20,50,0.2,14,1,1ATR,3ATR,0,-13.85,-100,91.54,1616,42.63,0.351
10,50,0.1,14,0.5,1ATR,0,5,-13.93,-100,54.68,518,42.32,0.116
10,150,0.15,14,0.5,2ATR,0,5,-13.93,-100,34.03,264,43.72,0.168
10,100,0.1,21,0.5,2ATR,2ATR,0,-13.94,-100,88.29,1420,42.18,0.117
20,50,0.1,21,1,2ATR,2ATR,0,-13.95,-100,89.93,1512,43.13,0.23
20,50,0.2,21,0.5,2ATR,2ATR,0,-13.95,-100,89.93,1512,43.13,0.23
5,100,0.15,14,0.5,1ATR,2ATR,0,-13.96,-100,95.23,2014,40.19,0.166
20,100,0.15,14,1,1ATR,3ATR,0,-13.96,-100,91.04,1584,40.73,0.285
20,150,0.15,21,0.5,1ATR,2ATR,0,-13.97,-100,94.88,1968,38.27,0.163
20,50,0.2,21,1,1ATR,2ATR,0,-13.98,-100,95.98,2112,40.52,0.342
10,50,0.15,21,1,1ATR,3ATR,0,-14.01,-100,91.81,1642,42.31,0.3
10,100,0.1,14,1,1ATR,3ATR,0,-14.07,-100,90.68,1564,41.52,0.214
10,100,0.2,14,0.5,1ATR,3ATR,0,-14.07,-100,90.68,1564,41.52,0.214
10,100,0.15,21,0.5,2ATR,2ATR,0,-14.08,-100,88.37,1420,42.18,0.173
20,100,0.15,14,1,2ATR,3ATR,0,-14.08,-100,82.21,1126,42.76,0.294
20,150,0.1,21,0.5,1ATR,2ATR,0,-14.09,-100,94.85,1968,38.27,0.11
10,50,0.1,14,0.5,1ATR,2ATR,0,-14.1,-100,95.68,2084,40.42,0.114
10,100,0.1,21,1,2ATR,2ATR,0,-14.16,-100,88.44,1420,42.18,0.223
10,100,0.2,21,0.5,2ATR,2ATR,0,-14.16,-100,88.44,1420,42.18,0.223
10,100,0.15,21,1,2ATR,3ATR,5,-14.18,-100,71.13,806,33.93,0.24
20,50,0.15,14,1,1ATR,2ATR,0,-14.18,-100,95.94,2110,40.55,0.29
10,100,0.15,14,1,2ATR,3ATR,5,-14.21,-100,69.8,776,34.49,0.241
10,50,0.15,14,0.5,1ATR,2ATR,0,-14.22,-100,95.71,2084,40.42,0.167
10,100,0.1,14,0.5,1ATR,3ATR,0,-14.25,-100,90.57,1564,41.52,0.112
10,150,0.1,14,0.5,1ATR,2ATR,0,-14.27,-100,94.95,1980,38.38,0.108
20,50,0.15,21,1,1ATR,3ATR,0,-14.27,-100,91.43,1612,42.63,0.303
20,100,0.1,21,0.5,2ATR,2ATR,0,-14.27,-100,89.08,1466,41.34,0.116
10,50,0.1,21,1,2ATR,3ATR,0,-14.31,-100,82.47,1142,44.52,0.231
10,50,0.2,21,0.5,2ATR,3ATR,0,-14.31,-100,82.47,1142,44.52,0.231
10,150,0.15,14,0.5,1ATR,2ATR,0,-14.31,-100,94.98,1980,38.38,0.159
10,100,0.15,21,1,1ATR,3ATR,0,-14.32,-100,90.73,1560,41.54,0.295
20,100,0.1,21,0.5,1ATR,3ATR,0,-14.32,-100,90.65,1570,40.8,0.112
20,100,0.15,14,1,2ATR,0,5,-14.32,-100,37.01,284,43.85,0.288
20,100,0.1,14,0.5,2ATR,0,5,-14.33,-100,35.64,284,43.85,0.115
10,150,0.1,14,0.5,2ATR,0,5,-14.35,-100,33.64,264,43.72,0.114
20,100,0.1,14,0.5,2ATR,2ATR,0,-14.36,-100,88.26,1418,41.54,0.114
10,100,0.15,14,0.5,1ATR,3ATR,0,-14.38,-100,90.63,1564,41.52,0.166
10,50,0.1,21,0.5,2ATR,3ATR,0,-14.41,-100,82.24,1142,44.52,0.121
20,100,0.1,21,0.5,1ATR,2ATR,0,-14.42,-100,95.16,2008,38.98,0.111
10,100,0.2,21,1,2ATR,3ATR,0,-14.48,-100,81.74,1102,43.54,0.361
20,50,0.1,21,0.5,1ATR,3ATR,0,-14.51,-100,91.23,1612,42.63,0.118
20,100,0.1,21,1,1ATR,2ATR,0,-14.53,-100,95.22,2008,38.98,0.209
20,100,0.2,21,0.5,1ATR,2ATR,0,-14.53,-100,95.22,2008,38.98,0.209
20,100,0.1,14,0.5,2ATR,3ATR,0,-14.56,-100,81.8,1126,42.76,0.113
10,50,0.15,21,0.5,2ATR,3ATR,0,-14.6,-100,82.37,1142,44.52,0.179
20,100,0.1,14,0.5,1ATR,3ATR,0,-14.6,-100,90.85,1584,40.73,0.11
10,100,0.1,14,0.5,2ATR,3ATR,5,-14.66,-100,69.18,776,34.49,0.094
10,100,0.15,14,0.5,2ATR,3ATR,5,-14.66,-100,69.36,776,34.49,0.138
20,100,0.15,21,0.5,2ATR,2ATR,0,-14.66,-100,89.15,1466,41.34,0.171
10,100,0.1,14,1,2ATR,3ATR,5,-14.68,-100,69.54,776,34.49,0.177
