short,long,vol_target,atr_win,k,sl,tp,cooldown,sharpe,cagr_pct,max_dd_pct,trades,exposure_pct,avg_pos_size
5,40,0.2,14,1,1ATR,3ATR,5,-1.63,-100,71.98,844,38.79,0.322
5,40,0.2,14,1,2ATR,3ATR,5,-1.68,-100,69.99,798,40.24,0.338
5,50,0.2,14,1,2ATR,2ATR,5,-1.71,-100,75.3,928,36,0.304
5,40,0.2,14,1,2ATR,2ATR,5,-1.74,-100,76.25,954,36.78,0.309
5,40,0.18,14,1,2ATR,2ATR,5,-1.82,-100,76.25,954,36.78,0.293
5,40,0.2,21,1,1ATR,3ATR,5,-1.88,-100,72.09,846,38.67,0.324
5,40,0.18,14,1,1ATR,3ATR,5,-2,-100,72,844,38.79,0.305
5,40,0.18,14,1,2ATR,3ATR,5,-2.08,-100,70.01,798,40.24,0.321
5,40,0.18,14,1,1ATR,2ATR,5,-2.11,-100,79.01,1036,34.33,0.272
5,50,0.18,14,1,2ATR,2ATR,5,-2.11,-100,75.32,928,36,0.288
5,40,0.2,14,1,1ATR,2ATR,5,-2.14,-100,79.02,1036,34.33,0.287
5,40,0.15,14,1,2ATR,2ATR,5,-2.26,-100,76.26,954,36.78,0.264
5,40,0.2,14,0.5,1ATR,2ATR,5,-2.31,-100,78.97,1036,34.33,0.183
5,40,0.15,14,1,1ATR,2ATR,5,-2.39,-100,79.01,1036,34.33,0.245
5,40,0.12,14,1,1ATR,2ATR,5,-2.4,-100,78.99,1036,34.33,0.21
5,40,0.18,14,0.5,1ATR,2ATR,5,-2.44,-100,78.97,1036,34.33,0.167
5,40,0.18,21,1,1ATR,3ATR,5,-2.46,-100,72.13,846,38.67,0.307
5,40,0.2,14,1,1ATR,2ATR,0,-2.57,-100,87.29,1368,44.58,0.373
15,50,0.2,14,1,2ATR,3ATR,5,-2.57,-100,55.52,534,42.25,0.353
5,50,0.2,14,1,2ATR,3ATR,5,-2.61,-100,67.94,752,39.8,0.336
5,40,0.12,14,1,2ATR,2ATR,5,-2.62,-100,76.25,954,36.78,0.229
5,50,0.2,21,1,2ATR,3ATR,5,-2.62,-100,68.23,758,39.9,0.338
5,40,0.18,14,1,1ATR,2ATR,0,-2.69,-100,87.28,1368,44.58,0.355
5,50,0.15,14,1,2ATR,2ATR,5,-2.77,-100,75.34,928,36,0.26
10,40,0.2,21,1,2ATR,2ATR,5,-2.8,-100,68.99,774,38.67,0.327
15,40,0.2,14,1,2ATR,3ATR,5,-2.8,-100,57.39,562,42.27,0.359
5,50,0.18,14,1,2ATR,3ATR,5,-2.81,-100,67.94,752,39.8,0.32
5,40,0.12,14,0.5,1ATR,2ATR,5,-2.82,-100,78.95,1036,34.33,0.116
5,40,0.15,14,0.5,1ATR,2ATR,5,-2.82,-100,78.96,1036,34.33,0.143
15,50,0.18,14,1,2ATR,3ATR,5,-2.96,-100,55.55,534,42.25,0.335
5,40,0.2,14,0.5,2ATR,2ATR,5,-2.98,-100,76.25,954,36.78,0.199
5,40,0.2,21,1,1ATR,2ATR,5,-3.05,-100,78.83,1028,34.33,0.289
5,40,0.2,21,1,2ATR,2ATR,5,-3.05,-100,76.28,952,36.84,0.312
5,40,0.18,21,1,1ATR,2ATR,5,-3.07,-100,78.82,1028,34.33,0.275
5,80,0.2,14,1,2ATR,2ATR,5,-3.07,-100,73.01,866,35.99,0.306
5,50,0.18,21,1,2ATR,3ATR,5,-3.14,-100,68.26,758,39.9,0.321
5,40,0.15,14,1,1ATR,2ATR,0,-3.18,-100,87.29,1368,44.58,0.319
5,40,0.18,14,0.5,2ATR,2ATR,5,-3.22,-100,76.25,954,36.78,0.182
5,40,0.18,21,1,2ATR,2ATR,5,-3.23,-100,76.28,952,36.84,0.296
5,40,0.15,14,1,2ATR,3ATR,5,-3.24,-100,70.08,798,40.24,0.288
5,40,0.2,21,1,2ATR,3ATR,5,-3.27,-100,69.7,788,40.41,0.341
15,40,0.18,14,1,2ATR,3ATR,5,-3.29,-100,57.43,562,42.27,0.341
5,40,0.12,14,1,1ATR,2ATR,0,-3.31,-100,87.27,1368,44.58,0.274
5,50,0.2,21,1,1ATR,3ATR,5,-3.31,-100,71.8,836,37.7,0.318
5,40,0.15,14,1,1ATR,3ATR,5,-3.32,-100,72.07,844,38.79,0.274
5,50,0.2,14,1,1ATR,2ATR,5,-3.32,-100,78.97,1032,33.39,0.281
5,40,0.2,21,1,2ATR,3ATR,0,-3.34,-100,76.12,946,46.58,0.391
10,80,0.2,14,1,1ATR,2ATR,5,-3.36,-100,69.41,782,35.95,0.306
5,50,0.12,14,1,2ATR,2ATR,5,-3.41,-100,75.35,928,36,0.225
5,40,0.18,21,1,2ATR,3ATR,0,-3.47,-100,76.11,946,46.58,0.373
5,40,0.2,21,1,1ATR,2ATR,0,-3.5,-100,87.17,1360,44.59,0.375
10,40,0.18,21,1,2ATR,2ATR,5,-3.5,-100,69.04,774,38.67,0.312
5,50,0.2,14,1,1ATR,3ATR,5,-3.52,-100,70.78,812,38.14,0.318
5,50,0.18,14,1,1ATR,2ATR,5,-3.54,-100,78.97,1032,33.39,0.267
15,50,0.2,21,1,2ATR,3ATR,5,-3.62,-100,55.68,534,42.34,0.358
5,40,0.2,14,0.5,2ATR,3ATR,5,-3.69,-100,70.03,798,40.24,0.214
5,50,0.15,14,1,2ATR,3ATR,5,-3.69,-100,67.98,752,39.8,0.288
5,80,0.18,14,1,2ATR,2ATR,5,-3.69,-100,73.04,866,35.99,0.29
5,40,0.18,21,1,1ATR,2ATR,0,-3.7,-100,87.17,1360,44.59,0.357
10,40,0.2,14,1,2ATR,2ATR,5,-3.7,-100,69.08,774,38.52,0.326
5,40,0.12,14,1,2ATR,3ATR,5,-3.72,-100,70.07,798,40.24,0.247
5,40,0.15,14,0.5,2ATR,2ATR,5,-3.72,-100,76.24,954,36.78,0.155
5,50,0.2,14,1,1ATR,2ATR,0,-3.72,-100,87.41,1372,43.98,0.369
5,50,0.18,14,1,1ATR,2ATR,0,-3.73,-100,87.4,1372,43.98,0.352
5,50,0.2,21,1,2ATR,2ATR,5,-3.75,-100,75.09,918,36.33,0.308
15,50,0.15,14,1,2ATR,3ATR,5,-3.78,-100,55.6,534,42.25,0.303
5,40,0.18,14,0.5,2ATR,3ATR,5,-3.79,-100,70.01,798,40.24,0.195
5,40,0.18,21,1,2ATR,3ATR,5,-3.79,-100,69.72,788,40.41,0.323
5,40,0.2,21,0.5,2ATR,3ATR,0,-3.79,-100,76.02,946,46.58,0.249
5,50,0.18,14,1,1ATR,3ATR,5,-3.8,-100,70.78,812,38.14,0.303
5,40,0.2,14,0.5,1ATR,2ATR,0,-3.81,-100,87.27,1368,44.58,0.239
5,40,0.12,21,1,2ATR,3ATR,0,-3.83,-100,76.05,946,46.58,0.288
5,40,0.15,21,1,1ATR,2ATR,5,-3.88,-100,78.83,1028,34.33,0.248
5,50,0.15,14,1,1ATR,2ATR,5,-3.9,-100,78.96,1032,33.39,0.241
10,80,0.18,14,1,1ATR,2ATR,5,-3.9,-100,69.43,782,35.95,0.291
5,40,0.15,21,1,2ATR,3ATR,0,-3.91,-100,76.11,946,46.58,0.336
5,40,0.15,21,1,1ATR,3ATR,5,-3.92,-100,72.21,846,38.67,0.276
5,40,0.18,21,0.5,2ATR,3ATR,0,-3.92,-100,76.01,946,46.58,0.228
5,40,0.12,14,0.5,2ATR,2ATR,5,-4.01,-100,76.23,954,36.78,0.126
5,50,0.18,21,1,1ATR,3ATR,5,-4.02,-100,71.83,836,37.7,0.302
15,50,0.18,21,1,2ATR,3ATR,5,-4.02,-100,55.7,534,42.34,0.34
5,40,0.12,21,0.5,2ATR,3ATR,0,-4.03,-100,75.95,946,46.58,0.158
5,50,0.2,14,0.5,2ATR,2ATR,5,-4.03,-100,75.35,928,36,0.196
5,40,0.15,21,0.5,2ATR,3ATR,0,-4.05,-100,75.98,946,46.58,0.194
5,40,0.15,14,0.5,2ATR,3ATR,5,-4.1,-100,70,798,40.24,0.166
10,40,0.2,14,1,1ATR,2ATR,5,-4.1,-100,71.94,838,36.6,0.311
5,40,0.12,14,1,1ATR,3ATR,5,-4.12,-100,72.08,844,38.79,0.234
5,40,0.15,21,1,2ATR,2ATR,5,-4.13,-100,76.3,952,36.84,0.267
5,50,0.15,14,1,1ATR,2ATR,0,-4.14,-100,87.39,1372,43.98,0.317
15,40,0.15,14,1,2ATR,3ATR,5,-4.17,-100,57.48,562,42.27,0.308
5,40,0.2,14,1,2ATR,2ATR,0,-4.18,-100,83.03,1172,45.68,0.384
5,40,0.18,14,1,2ATR,2ATR,0,-4.19,-100,83.02,1172,45.68,0.366
10,40,0.18,21,1,1ATR,2ATR,0,-4.2,-100,79.8,1056,45.06,0.367
5,50,0.18,21,1,2ATR,2ATR,5,-4.21,-100,75.1,918,36.33,0.294
5,50,0.12,14,1,1ATR,2ATR,5,-4.22,-100,78.94,1032,33.39,0.207
5,40,0.2,21,0.5,1ATR,2ATR,5,-4.23,-100,78.79,1028,34.33,0.183
5,40,0.12,21,1,1ATR,2ATR,5,-4.25,-100,78.82,1028,34.33,0.212
5,50,0.12,14,1,2ATR,3ATR,5,-4.25,-100,67.97,752,39.8,0.247
5,40,0.15,14,1,2ATR,2ATR,0,-4.26,-100,82.99,1172,45.68,0.331
5,50,0.18,14,0.5,2ATR,2ATR,5,-4.26,-100,75.34,928,36,0.18
5,40,0.2,14,0.5,1ATR,3ATR,5,-4.27,-100,72.05,844,38.79,0.202
5,50,0.12,14,1,1ATR,2ATR,0,-4.27,-100,87.37,1372,43.98,0.273
10,40,0.12,21,0.5,1ATR,2ATR,0,-4.29,-100,79.62,1056,45.06,0.158
10,40,0.2,21,1,1ATR,2ATR,0,-4.3,-100,79.82,1056,45.06,0.384
15,50,0.12,21,0.5,2ATR,3ATR,5,-4.31,-100,55.37,534,42.34,0.147
5,40,0.18,14,0.5,1ATR,2ATR,0,-4.32,-100,87.27,1368,44.58,0.219
5,50,0.15,21,1,2ATR,3ATR,5,-4.32,-100,68.32,758,39.9,0.29
5,40,0.12,21,0.5,1ATR,2ATR,5,-4.34,-100,78.73,1028,34.33,0.116
5,40,0.18,21,0.5,1ATR,2ATR,5,-4.35,-100,78.77,1028,34.33,0.167
15,50,0.15,21,0.5,2ATR,3ATR,5,-4.35,-100,55.43,534,42.34,0.182
5,40,0.18,14,0.5,1ATR,3ATR,5,-4.38,-100,72.03,844,38.79,0.184
5,40,0.15,21,0.5,1ATR,2ATR,5,-4.39,-100,78.75,1028,34.33,0.143
5,40,0.12,14,0.5,2ATR,3ATR,5,-4.4,-100,69.97,798,40.24,0.135
15,50,0.2,21,1,1ATR,3ATR,5,-4.4,-100,58.73,580,41.11,0.347
10,40,0.15,21,0.5,1ATR,2ATR,0,-4.41,-100,79.65,1056,45.06,0.194
10,40,0.18,21,0.5,1ATR,2ATR,0,-4.42,-100,79.68,1056,45.06,0.228
5,80,0.2,21,1,1ATR,3ATR,5,-4.43,-100,71.12,818,36.98,0.312
5,40,0.2,21,1,2ATR,2ATR,0,-4.47,-100,82.85,1164,45.7,0.386
5,40,0.2,14,1,2ATR,3ATR,0,-4.49,-100,76.35,950,46.6,0.387
10,40,0.18,14,1,2ATR,2ATR,5,-4.5,-100,69.13,774,38.52,0.31
5,80,0.15,14,1,2ATR,2ATR,5,-4.53,-100,73.06,866,35.99,0.262
10,40,0.15,21,1,1ATR,2ATR,0,-4.54,-100,79.78,1056,45.06,0.333
5,40,0.12,14,1,2ATR,2ATR,0,-4.55,-100,82.97,1172,45.68,0.285
15,50,0.18,21,0.5,2ATR,3ATR,5,-4.55,-100,55.51,534,42.34,0.213
15,50,0.2,21,0.5,2ATR,3ATR,5,-4.55,-100,55.54,534,42.34,0.232
5,40,0.18,21,1,2ATR,2ATR,0,-4.56,-100,82.84,1164,45.7,0.368
10,40,0.2,21,0.5,1ATR,2ATR,0,-4.56,-100,79.7,1056,45.06,0.249
5,50,0.2,14,0.5,2ATR,3ATR,5,-4.59,-100,67.94,752,39.8,0.214
5,50,0.2,21,1,1ATR,2ATR,0,-4.6,-100,87.14,1356,44.07,0.372
10,40,0.15,21,1,2ATR,2ATR,5,-4.6,-100,69.09,774,38.67,0.284
5,40,0.2,14,1,1ATR,3ATR,0,-4.61,-100,80.61,1082,45.98,0.382
5,50,0.2,14,0.5,1ATR,2ATR,5,-4.61,-100,78.93,1032,33.39,0.181
5,40,0.12,21,1,1ATR,3ATR,5,-4.62,-100,72.2,846,38.67,0.236
5,80,0.2,21,1,2ATR,2ATR,5,-4.62,-100,72.98,862,36.18,0.309
15,50,0.15,14,0.5,2ATR,3ATR,5,-4.64,-100,55.46,534,42.25,0.183
5,40,0.15,21,1,1ATR,2ATR,0,-4.65,-100,87.19,1360,44.59,0.322
5,40,0.2,21,0.5,1ATR,3ATR,5,-4.65,-100,72.16,846,38.67,0.203
15,50,0.2,14,0.5,2ATR,3ATR,5,-4.66,-100,55.55,534,42.25,0.23
5,40,0.18,14,0.5,1ATR,0,5,-4.67,-100,50.31,460,47.62,0.23
5,40,0.18,14,0.5,2ATR,0,5,-4.68,-100,50.32,460,47.63,0.23
15,50,0.12,14,0.5,2ATR,3ATR,5,-4.68,-100,55.4,534,42.25,0.149
5,40,0.15,14,0.5,1ATR,3ATR,5,-4.69,-100,72.01,844,38.79,0.157
15,50,0.15,21,1,2ATR,3ATR,5,-4.69,-100,55.71,534,42.34,0.308
15,50,0.18,14,0.5,2ATR,3ATR,5,-4.69,-100,55.52,534,42.25,0.212
5,40,0.2,21,0.5,1ATR,0,5,-4.7,-100,50.37,460,47.62,0.254
5,50,0.18,21,1,1ATR,2ATR,0,-4.7,-100,87.13,1356,44.07,0.355
10,40,0.12,21,1,1ATR,2ATR,0,-4.7,-100,79.74,1056,45.06,0.287
5,40,0.2,14,0.5,1ATR,0,5,-4.71,-100,50.36,460,47.62,0.25
5,40,0.15,21,0.5,1ATR,0,5,-4.72,-100,50.26,460,47.62,0.198
5,40,0.2,14,0.5,2ATR,0,5,-4.72,-100,50.36,460,47.63,0.25
5,40,0.2,21,0.5,2ATR,0,5,-4.72,-100,50.37,460,47.63,0.254
5,40,0.18,21,0.5,1ATR,0,5,-4.73,-100,50.33,460,47.62,0.233
10,40,0.2,21,1,1ATR,2ATR,5,-4.73,-100,72,838,36.77,0.313
5,40,0.12,21,1,2ATR,2ATR,5,-4.74,-100,76.29,952,36.84,0.229
5,40,0.15,21,0.5,2ATR,0,5,-4.74,-100,50.26,460,47.63,0.198
5,40,0.18,21,0.5,2ATR,0,5,-4.75,-100,50.33,460,47.63,0.233
5,50,0.15,14,0.5,2ATR,2ATR,5,-4.75,-100,75.33,928,36,0.153
15,40,0.18,14,0.5,2ATR,3ATR,5,-4.76,-100,57.35,562,42.27,0.213
15,40,0.2,14,0.5,2ATR,3ATR,5,-4.76,-100,57.39,562,42.27,0.232
5,50,0.15,14,1,1ATR,3ATR,5,-4.77,-100,70.81,812,38.14,0.272
15,50,0.12,14,1,2ATR,3ATR,5,-4.77,-100,55.63,534,42.25,0.263
5,40,0.18,14,1,2ATR,3ATR,0,-4.78,-100,76.35,950,46.6,0.368
5,50,0.18,14,0.5,1ATR,2ATR,5,-4.78,-100,78.92,1032,33.39,0.165
5,50,0.18,14,0.5,2ATR,3ATR,5,-4.78,-100,67.93,752,39.8,0.195
5,40,0.18,21,0.5,1ATR,3ATR,5,-4.79,-100,72.14,846,38.67,0.186
5,40,0.18,14,1,1ATR,3ATR,0,-4.8,-100,80.6,1082,45.98,0.363
15,50,0.18,21,1,1ATR,3ATR,5,-4.8,-100,58.74,580,41.11,0.33
5,40,0.2,21,0.5,1ATR,0,0,-4.81,-100,53,496,48.59,0.259
5,40,0.2,21,0.5,2ATR,0,0,-4.81,-100,53,496,48.59,0.259
5,40,0.18,14,0.5,1ATR,0,0,-4.83,-100,52.95,496,48.59,0.234
5,40,0.18,14,0.5,2ATR,0,0,-4.83,-100,52.95,496,48.59,0.234
5,40,0.2,14,0.5,1ATR,0,0,-4.86,-100,52.99,496,48.59,0.255
5,40,0.2,14,0.5,2ATR,0,0,-4.86,-100,52.99,496,48.59,0.255
5,40,0.12,21,0.5,1ATR,0,5,-4.87,-100,50.19,460,47.62,0.161
5,40,0.18,21,0.5,1ATR,0,0,-4.87,-100,52.96,496,48.59,0.237
5,40,0.18,21,0.5,2ATR,0,0,-4.87,-100,52.96,496,48.59,0.237
5,50,0.12,14,0.5,2ATR,2ATR,5,-4.87,-100,75.3,928,36,0.125
5,40,0.12,21,0.5,2ATR,0,5,-4.88,-100,50.19,460,47.63,0.161
5,40,0.15,21,0.5,1ATR,3ATR,5,-4.89,-100,72.11,846,38.67,0.158
10,40,0.18,14,1,1ATR,2ATR,5,-4.9,-100,71.98,838,36.6,0.296
10,80,0.15,14,1,1ATR,2ATR,5,-4.92,-100,69.47,782,35.95,0.264
15,40,0.12,14,1,2ATR,3ATR,5,-4.92,-100,57.47,562,42.27,0.267
5,40,0.15,21,0.5,1ATR,0,0,-4.94,-100,52.89,496,48.59,0.202
5,40,0.15,21,0.5,2ATR,0,0,-4.94,-100,52.89,496,48.59,0.202
5,40,0.15,14,0.5,1ATR,0,5,-4.95,-100,50.27,460,47.62,0.195
5,40,0.15,14,0.5,1ATR,2ATR,0,-4.95,-100,87.27,1368,44.58,0.186
15,50,0.12,21,1,2ATR,3ATR,5,-4.96,-100,55.65,534,42.34,0.267
5,40,0.15,14,0.5,2ATR,0,5,-4.97,-100,50.27,460,47.63,0.195
15,40,0.15,14,0.5,2ATR,3ATR,5,-4.97,-100,57.31,562,42.27,0.181
5,40,0.12,21,0.5,1ATR,3ATR,5,-4.99,-100,72.07,846,38.67,0.129
5,40,0.12,14,1,1ATR,0,5,-5,-100,50.47,460,47.62,0.287
5,50,0.12,14,0.5,1ATR,2ATR,5,-5,-100,78.87,1032,33.39,0.115
5,40,0.2,21,0.5,2ATR,2ATR,5,-5.01,-100,76.26,952,36.84,0.198
5,40,0.12,14,1,2ATR,0,5,-5.02,-100,50.48,460,47.63,0.287
5,40,0.12,14,0.5,1ATR,3ATR,5,-5.03,-100,71.99,844,38.79,0.128
5,50,0.2,14,0.5,1ATR,2ATR,0,-5.03,-100,87.37,1372,43.98,0.237
5,40,0.15,21,1,2ATR,3ATR,5,-5.04,-100,69.78,788,40.41,0.291
5,40,0.2,14,0.5,2ATR,2ATR,0,-5.04,-100,82.96,1172,45.68,0.248
5,50,0.2,21,1,1ATR,2ATR,5,-5.07,-100,78.58,1016,33.65,0.286
5,40,0.12,21,1,1ATR,0,5,-5.08,-100,50.5,460,47.62,0.29
10,80,0.2,21,1,1ATR,2ATR,5,-5.08,-100,69.11,772,36.15,0.307
15,50,0.2,14,1,1ATR,3ATR,5,-5.09,-100,58.56,576,41.11,0.344
5,40,0.12,21,0.5,1ATR,0,0,-5.1,-100,52.83,496,48.59,0.164
5,40,0.12,21,0.5,2ATR,0,0,-5.1,-100,52.83,496,48.59,0.164
5,40,0.12,21,1,2ATR,0,5,-5.1,-100,50.5,460,47.63,0.29
5,80,0.18,21,1,2ATR,2ATR,5,-5.1,-100,73,862,36.18,0.295
5,80,0.18,21,1,1ATR,3ATR,5,-5.12,-100,71.15,818,36.98,0.296
5,40,0.12,14,1,1ATR,0,0,-5.15,-100,53.1,496,48.59,0.293
5,40,0.12,14,1,2ATR,0,0,-5.15,-100,53.1,496,48.59,0.293
5,40,0.15,21,1,2ATR,2ATR,0,-5.15,-100,82.83,1164,45.7,0.332
5,40,0.12,21,1,1ATR,2ATR,0,-5.16,-100,87.17,1360,44.59,0.277
5,40,0.12,21,1,1ATR,0,0,-5.17,-100,53.12,496,48.59,0.296
5,40,0.12,21,1,2ATR,0,0,-5.17,-100,53.12,496,48.59,0.296
5,50,0.15,14,0.5,1ATR,2ATR,5,-5.17,-100,78.9,1032,33.39,0.141
15,40,0.12,14,0.5,2ATR,3ATR,5,-5.17,-100,57.26,562,42.27,0.148
5,50,0.15,21,1,2ATR,2ATR,5,-5.2,-100,75.13,918,36.33,0.266
10,40,0.12,21,1,2ATR,2ATR,5,-5.2,-100,69.07,774,38.67,0.246
5,50,0.15,14,0.5,2ATR,3ATR,5,-5.21,-100,67.9,752,39.8,0.167
5,50,0.2,14,1,2ATR,3ATR,0,-5.21,-100,74.26,892,46.19,0.386
5,50,0.12,14,1,2ATR,0,5,-5.23,-100,47.76,424,47.18,0.287
5,50,0.15,21,1,1ATR,3ATR,5,-5.25,-100,71.88,836,37.7,0.272
15,40,0.2,21,1,2ATR,3ATR,5,-5.26,-100,57.73,562,42.27,0.359
5,40,0.15,14,0.5,1ATR,0,0,-5.27,-100,52.91,496,48.59,0.199
5,40,0.15,14,0.5,2ATR,0,0,-5.27,-100,52.91,496,48.59,0.199
5,40,0.12,14,0.5,1ATR,2ATR,0,-5.28,-100,87.25,1368,44.58,0.152
5,50,0.12,21,1,2ATR,3ATR,5,-5.28,-100,68.33,758,39.9,0.248
10,40,0.2,21,0.5,2ATR,2ATR,5,-5.29,-100,69.02,774,38.67,0.212
5,40,0.18,21,0.5,2ATR,2ATR,5,-5.3,-100,76.25,952,36.84,0.182
5,40,0.12,14,0.5,1ATR,0,5,-5.31,-100,50.21,460,47.62,0.158
5,40,0.15,14,1,1ATR,3ATR,0,-5.32,-100,80.59,1082,45.98,0.326
5,50,0.12,14,0.5,2ATR,3ATR,5,-5.32,-100,67.86,752,39.8,0.136
5,40,0.12,14,0.5,2ATR,0,5,-5.33,-100,50.21,460,47.63,0.159
5,50,0.12,14,1,1ATR,0,5,-5.34,-100,47.93,426,47.13,0.287
5,50,0.15,21,1,1ATR,2ATR,0,-5.35,-100,87.13,1356,44.07,0.32
5,50,0.2,14,1,1ATR,3ATR,0,-5.35,-100,79.33,1038,45.52,0.38
10,40,0.18,21,1,1ATR,2ATR,5,-5.36,-100,72.02,838,36.77,0.299
10,40,0.18,21,0.5,2ATR,2ATR,5,-5.38,-100,68.99,774,38.67,0.194
10,80,0.12,14,1,1ATR,2ATR,5,-5.38,-100,69.44,782,35.95,0.228
15,50,0.18,14,1,1ATR,3ATR,5,-5.4,-100,58.56,576,41.11,0.327
5,50,0.2,21,0.5,2ATR,0,5,-5.43,-100,47.7,424,47.18,0.253
5,40,0.18,14,0.5,2ATR,2ATR,0,-5.44,-100,82.96,1172,45.68,0.228
5,50,0.12,21,1,2ATR,0,5,-5.44,-100,47.8,424,47.18,0.29
5,50,0.18,21,1,1ATR,2ATR,5,-5.45,-100,78.58,1016,33.65,0.272
15,50,0.15,21,1,1ATR,3ATR,5,-5.47,-100,58.74,580,41.11,0.298
5,50,0.15,21,0.5,2ATR,0,5,-5.48,-100,47.56,424,47.18,0.198
5,50,0.18,14,1,2ATR,3ATR,0,-5.49,-100,74.25,892,46.19,0.367
10,40,0.15,21,0.5,2ATR,2ATR,5,-5.49,-100,68.95,774,38.67,0.165
5,50,0.15,14,1,2ATR,0,5,-5.5,-100,47.92,424,47.18,0.333
5,50,0.2,21,0.5,1ATR,0,5,-5.5,-100,47.86,426,47.13,0.253
5,50,0.18,14,0.5,1ATR,2ATR,0,-5.51,-100,87.37,1372,43.98,0.217
5,50,0.18,21,0.5,2ATR,0,5,-5.52,-100,47.65,424,47.18,0.232
5,40,0.15,14,1,2ATR,3ATR,0,-5.53,-100,76.35,950,46.6,0.331
5,50,0.12,21,1,1ATR,0,5,-5.53,-100,47.96,426,47.13,0.29
5,50,0.18,14,1,1ATR,3ATR,0,-5.53,-100,79.32,1038,45.52,0.361
5,50,0.2,21,1,2ATR,2ATR,0,-5.54,-100,82.07,1132,45.16,0.382
5,50,0.12,21,0.5,2ATR,0,5,-5.55,-100,47.47,424,47.18,0.161
5,50,0.2,14,0.5,2ATR,0,5,-5.55,-100,47.69,424,47.18,0.249
10,40,0.15,14,1,2ATR,2ATR,5,-5.55,-100,69.17,774,38.52,0.281
5,40,0.12,14,1,1ATR,3ATR,0,-5.56,-100,80.55,1082,45.98,0.279
5,50,0.12,14,1,1ATR,3ATR,5,-5.56,-100,70.8,812,38.14,0.233
5,50,0.15,21,0.5,1ATR,0,5,-5.56,-100,47.72,426,47.13,0.197
5,40,0.15,14,1,1ATR,0,5,-5.57,-100,50.67,460,47.62,0.333
5,40,0.15,14,1,2ATR,0,5,-5.59,-100,50.67,460,47.63,0.333
5,50,0.18,21,0.5,1ATR,0,5,-5.59,-100,47.81,426,47.13,0.232
5,50,0.15,14,1,1ATR,0,5,-5.6,-100,48.09,426,47.13,0.333
5,80,0.12,14,1,2ATR,2ATR,5,-5.6,-100,73.07,866,35.99,0.227
5,80,0.2,14,1,2ATR,3ATR,5,-5.6,-100,66.69,720,39.32,0.333
10,80,0.2,14,0.5,1ATR,2ATR,5,-5.61,-100,69.4,782,35.95,0.199
5,40,0.2,21,0.5,1ATR,2ATR,0,-5.62,-100,87.16,1360,44.59,0.24
10,80,0.18,21,1,1ATR,2ATR,5,-5.62,-100,69.12,772,36.15,0.293
5,40,0.12,14,0.5,1ATR,0,0,-5.63,-100,52.85,496,48.59,0.161
5,40,0.12,14,0.5,2ATR,0,0,-5.63,-100,52.85,496,48.59,0.161
5,50,0.12,21,0.5,1ATR,0,5,-5.63,-100,47.64,426,47.13,0.161
5,50,0.18,14,0.5,2ATR,0,5,-5.63,-100,47.65,424,47.18,0.228
5,50,0.2,14,0.5,1ATR,0,5,-5.64,-100,47.86,426,47.13,0.249
5,40,0.12,21,1,2ATR,3ATR,5,-5.65,-100,69.75,788,40.41,0.249
5,40,0.2,21,0.5,2ATR,3ATR,5,-5.67,-100,69.69,788,40.41,0.215
5,50,0.2,21,0.5,2ATR,3ATR,5,-5.67,-100,68.29,758,39.9,0.214
5,40,0.12,21,1,2ATR,2ATR,0,-5.68,-100,82.81,1164,45.7,0.286
5,40,0.15,14,1,1ATR,0,0,-5.7,-100,53.29,496,48.59,0.34
5,40,0.15,14,1,2ATR,0,0,-5.7,-100,53.29,496,48.59,0.34
10,40,0.12,21,0.5,2ATR,2ATR,5,-5.7,-100,68.91,774,38.67,0.134
15,50,0.2,21,0.5,1ATR,3ATR,5,-5.7,-100,58.59,580,41.11,0.225
5,40,0.15,21,0.5,2ATR,2ATR,5,-5.71,-100,76.23,952,36.84,0.155
5,40,0.15,21,1,1ATR,0,5,-5.71,-100,50.7,460,47.62,0.337
5,50,0.18,21,1,2ATR,2ATR,0,-5.71,-100,82.05,1132,45.16,0.363
5,50,0.18,14,0.5,1ATR,0,5,-5.72,-100,47.81,426,47.13,0.228
5,40,0.15,21,1,2ATR,0,5,-5.73,-100,50.71,460,47.63,0.337
5,50,0.2,21,1,2ATR,3ATR,0,-5.74,-100,74.32,892,46.15,0.39
5,50,0.12,21,1,1ATR,2ATR,0,-5.75,-100,87.11,1356,44.07,0.275
5,40,0.15,21,1,1ATR,0,0,-5.76,-100,53.31,496,48.59,0.344
5,40,0.15,21,1,2ATR,0,0,-5.76,-100,53.31,496,48.59,0.344
5,40,0.2,14,0.5,1ATR,3ATR,0,-5.76,-100,80.52,1082,45.98,0.242
15,40,0.18,21,1,2ATR,3ATR,5,-5.77,-100,57.74,562,42.27,0.341
5,40,0.18,21,0.5,2ATR,3ATR,5,-5.78,-100,69.67,788,40.41,0.196
5,50,0.15,21,1,2ATR,0,5,-5.78,-100,47.98,424,47.18,0.336
15,50,0.15,14,1,1ATR,3ATR,5,-5.79,-100,58.53,576,41.11,0.295
15,50,0.12,21,1,1ATR,3ATR,5,-5.8,-100,58.68,580,41.11,0.258
15,50,0.15,21,0.5,1ATR,3ATR,5,-5.83,-100,58.49,580,41.11,0.176
15,50,0.18,21,0.5,1ATR,3ATR,5,-5.83,-100,58.56,580,41.11,0.207
